roduid,lifespan,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,GrossStrokeLength,Fillage,bha_configuration,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,manual_scale,packer_vs_tac,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,DESANDDEGAS_TYP,NIPPLE_SET_DEPTH,pump_bore
GB33PGAM57418000974211,61.854166666666664,Rods,0.0,70.0,65.0,168.259994506835,143.02089392620502,91.0999984741211,TAC_BELOW_NIP,2.05,2.05,20.03,6.96,N,OTHER_ANCHOR,73.943158,120.894314,391.15549,106.031746,103.714286,209.74603199999999,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,903,193.13,193.13,193.13,West-Washington,8014.4,2
GB06BXZQ41548481143656,219.14583333333334,Tubing,0.0,75.0,60.0,144.039993286132,149.907206650321,98.03333282470699,PACKER_DONNAN,1.64,1.47,2.92,1.99,N,OTHER_PACKER,48.640045,124.771351,40.61,117.93777800000001,13.946667000000001,131.884444,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,143.34,143.34,143.34,Miller LLC,9777.7,1.75
GB96CFUM24519308318404,119.83333333333333,Sucker Rod Pump,0.0,80.0,65.0,144.199996948242,125.494905325082,56.7428550720214,TAC_BELOW_NIP,0.7895713000000001,0.7895712763413779,17.16,1.67,N,OTHER_ANCHOR,34.174387,43.880319,50.146688,19.132075,8.119497,27.251571999999996,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,885,49.34,49.34,49.34,Miller LLC,9914.1,1.75
GB73YJZT91641779629349,667.2083333333334,Rods,3.0,80.0,60.0,169.429992675781,112.80671583811399,70.34999847412111,TAC_BELOW_NIP,2.4187267000000006,1.5561432785470801,17.24,6.42,N,OTHER_ANCHOR,63.839622,89.793459,111.019203,79.90104699999999,56.847207,136.748254,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,237.16,237.16,204.8,UNKNOWN,9788.1,2
GB21EDDX37782557243317,1295.4270833333333,Tubing,0.0,75.0,60.0,144.02612319768,123.579077130116,89.9153823852539,TAC_ABOVE_NIP,1.6774118000000002,0.581760018468351,17.13,2.73,N,OTHER_ANCHOR,62.924976,119.53307099999999,76.267742,144.598231,60.019381,204.617612,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,904,103.68,46.0,103.68,Miller LLC,10077.0,1.75
GB29KSDO91320053195064,526.2916666666666,Tubing,0.0,80.0,65.0,144.039841220406,115.239389938806,69.20526123046871,TAC_BELOW_NIP,1.1623249,1.1623249024328102,17.1,2.59,Y,OTHER_ANCHOR,60.883649,76.95553000000001,137.776028,124.220665,51.420315,175.640981,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,874,106.05,106.05,106.05,Miller LLC,9523.6,1.75
GB23UBUM28426075920295,252.875,Tubing,0.0,70.0,0.0,144.199996948242,139.292107000583,58.6714286804199,NOSEP_PACKER,1.4543709999999999,0.7368421052632329,0.0,1.2,N,OTHER_PACKER,18.83022,90.427308,30.397582,28.435294,10.117647,38.552941,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,885,65.37,65.37,65.37,Bender-King,9918.3,1.5
GB88EOFH12836253009306,275.5,Tubing,0.0,75.0,65.0,169.429992675781,145.13811464452,82.86956787109371,TAC_BELOW_NIP,2.8030597999999998,2.58065051729687,17.12,10.6,N,OTHER_ANCHOR,67.53704,134.82932399999999,145.552827,105.660777,27.766784,133.42756200000002,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,271.02,271.02,271.02,Miller LLC,9584.5,1.75
GB44ZUPK97263501592453,348.1666666666667,Rods,0.0,75.0,60.0,144.0,131.151323784229,0.100000001490116,TAC_ABOVE_NIP,2.165867,2.16586718716478,19.23,2.0,N,OTHER_ANCHOR,60.847623,72.180912,86.369174,74.76776,26.942622999999998,101.710383,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,142.11,142.11,142.11,UNKNOWN,10017.4,1.75
GB50KJNL48819968174517,481.1666666666667,Tubing,5.0,50.0,70.0,169.429992675781,163.069362022258,82.19999694824209,TAC_BELOW_NIP,2.7315009999999997,3.8205803528533595,17.17,9.11,N,OTHER_ANCHOR,60.66571999999999,127.46613300000001,63.680606999999995,105.44474699999999,76.036556,181.481304,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,359.41,359.41,128.96,Bender-King,9221.0,2
GB57QMRD59942904275715,445.4166666666667,Tubing,0.0,75.0,60.0,144.0,155.509374694824,95.0960006713867,TAC_ABOVE_NIP,2.9509003,2.9509003364038597,17.17,5.89,N,OTHER_ANCHOR,56.61461,92.573982,110.41715500000001,111.788671,30.267974,142.056645,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,244.42,244.42,244.42,Miller LLC,10063.2,1.75
GB69QCPU65568631468544,217.04166666666666,Tubing,0.0,75.0,60.0,169.429577946113,151.97285785355302,92.6481475830078,TAC_BELOW_NIP,2.42,4.08,17.13,6.23,N,OTHER_ANCHOR,53.861582999999996,72.694583,74.331907,91.50416700000001,55.75833299999999,147.2625,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,872,375.0,375.0,182.82,Miller LLC,10116.6,1.75
GB30WCXT60889504823716,849.5,Tubing,0.0,75.0,60.0,144.0,130.196893249915,85.06363677978509,TAC_ABOVE_NIP,2.0563721999999998,2.05637211684185,17.17,5.28,N,OTHER_ANCHOR,65.667029,91.011059,153.687763,145.654605,36.583333,182.23793899999998,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,886,205.55,205.55,205.55,Miller LLC,9832.4,1.75
GB47TXYE12533585713948,225.875,Rods,0.0,75.0,60.0,144.039993286132,121.60105297543501,95.2090911865234,TAC_BELOW_NIP,1.7745528000000002,1.39971939604111,20.09,5.2,N,OTHER_ANCHOR,55.157854,62.120812,75.862821,103.285106,17.531914999999998,120.817021,SUCKER_RODS_W_GUIDES,True,strategize next-generation users,SpecialService,874,229.6,147.38,147.38,Miller LLC,9583.0,1.75
GB46CIWB55366663844735,842.0208333333334,Rods,0.0,75.0,60.0,169.820007324218,176.028100328321,95.0,TAC_BELOW_NIP,1.7147131999999998,2.1069632576368202,0.0,2.19,N,OTHER_ANCHOR,72.470215,117.95534099999999,82.11559799999999,66.541329,30.935791,97.47712,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,875,212.18,212.18,146.18,West-Washington,9610.4,1.75
GB75OLVL82830770841696,253.54166666666666,Rods,0.0,75.0,60.0,144.0,98.55646390867929,96.0,PACKER_DONNAN,2.2584543,1.7989865715842301,20.05,4.9,N,arrowset,57.294692000000005,63.935537,112.069177,56.313962,78.40096199999999,134.714923,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,318.32,318.32,318.32,Sanchez PLC,9897.4,1.75
GB27VMTB12739894621208,365.9791666666667,Tubing,0.0,75.0,60.0,144.039521388951,120.15806790346501,94.5769271850586,TAC_ABOVE_NIP,2.68,3.61,0.0,17.24,N,OTHER_ANCHOR,66.124866,94.284244,130.287973,111.313158,44.136842,155.45,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,360.22,360.22,92.8,UNKNOWN,9325.6,1.75
GB46ENUV11846858129206,846.03125,Sucker Rod Pump,0.0,60.0,62.0,144.0,129.58778466011802,50.4000015258789,TAC_BELOW_NIP,2.7492304,2.37693159085346,17.14,2.52,N,OTHER_ANCHOR,57.868993,65.632869,89.26100500000001,34.559827,8.902872,43.462699,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,197.15,197.15,197.15,Bender-King,9784.0,Other
GB98DYDW79821403267595,1028.5833333333333,Tubing,0.0,70.0,60.0,142.587548638132,119.489199745552,83.07391357421871,TAC_ABOVE_NIP,5.1666665,5.16666666666503,0.0,5.75,N,OTHER_ANCHOR,63.531278,72.34666999999999,127.766213,87.410027,18.642793,106.05282,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,874,220.9,220.9,220.9,Bender-King,9612.7,1.75
GB40GFJL78692363285344,343.7395833333333,Tubing,0.0,75.0,60.0,144.0,125.53302977515,96.5545501708984,TAC_BELOW_NIP,1.8454677,1.43899089092015,0.0,2.41,Y,OTHER_ANCHOR,62.820829,85.648883,131.781923,141.710306,37.857939,179.568245,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,144.24,137.31,144.24,UNKNOWN,9934.4,1.75
GB56VGCO51172970753940,218.33333333333334,Rods,0.0,75.0,60.0,169.812335846086,102.850261863321,89.60624694824209,TAC_BELOW_NIP,1.88,1.88,17.12,5.89,N,OTHER_ANCHOR,61.040259999999996,70.83115,85.127455,70.727273,65.406926,136.134199,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,872,205.9,205.9,205.9,Miller LLC,10059.5,1.75
GB15OSMQ23866956269663,597.4583333333334,Tubing,0.0,75.0,60.0,144.0,101.47797334575199,95.97647094726558,TAC_ABOVE_NIP,2.2868912,2.2868911049506,17.13,2.46,N,OTHER_ANCHOR,82.127618,117.512064,101.81008,62.727414,44.981308,107.70872299999999,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,257.26,257.26,257.26,Miller LLC,10232.0,1.75
GB03OVTR29340902423094,157.11458333333334,Sucker Rod Pump,0.0,75.0,0.0,144.0,197.43738532433102,96.98999786376949,TAC_ABOVE_NIP,2.92,1.81,19.25,1.54,N,OTHER_ANCHOR,67.319384,103.518129,111.778452,62.75568199999999,31.545455,94.301136,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,144.32,108.68,144.32,UNKNOWN,10348.2,1.5
GB92GTCQ45529056189202,227.41666666666666,Rods,0.0,75.0,60.0,168.02000427246,123.79273054334801,86.9000015258789,PACKER_DONNAN,4.7469730000000006,2.12525658690216,20.72,7.38,Y,arrowset,58.791879,109.20744599999999,192.445612,81.751489,50.601915000000005,132.353404,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,905,307.64,307.64,307.64,Miller LLC,10484.2,1.75
GB76VWNX94957709681092,1060.3854166666667,Tubing,0.0,75.0,60.0,144.0,123.616849649006,88.5,NOSEP_PACKER,0.8,0.37,0.0,1.54,N,OTHER_PACKER,70.97855,141.718821,175.564683,158.312556,77.72751600000001,236.04007099999998,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,63.89,63.89,63.89,Bender-King,8859.5,1.75
GB70OQBR87447172810750,51.6875,Rods,0.0,80.0,66.0,144.039993286132,125.17658551533998,85.5045471191406,PACKER_DONNAN,1.56,1.56,20.7,1.87,N,arrowset,14.372273000000002,111.688846,49.028462,13.129629999999999,9.074074000000001,22.203704000000002,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,905,143.15,143.15,143.15,Miller LLC,10529.4,1.5
GB57TKMU06425211811632,375.1508256712963,Tubing,3.0,80.0,65.0,144.039993286132,109.051340958878,60.0,TAC_BELOW_NIP,1.1623249,1.1623249024328102,0.0,2.59,Y,OTHER_ANCHOR,64.576165,76.18847099999999,129.757694,136.479507,65.627347,202.106854,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,874,119.36,119.36,119.36,Bender-King,9720.4,1.75
GB68CSUR21494813924293,162.08333333333334,Tubing,0.0,75.0,60.0,168.02000427246,149.34355438920701,81.9875030517578,PACKER_DONNAN,4.7469730000000006,2.12525658690216,20.73,7.38,Y,arrowset,57.587422,96.07728,107.19598400000001,110.154762,33.0,143.154762,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,905,282.66,269.12,228.06,UNKNOWN,10498.2,1.75
GB10JGQR45163749147762,1163.6458333333333,Sucker Rod Pump,0.0,75.0,0.0,144.199996948242,102.21334222586799,77.8217391967773,TAC_ABOVE_NIP,1.0763896000000002,1.07638957498036,0.0,1.31,Y,OTHER_ANCHOR,64.105293,69.449528,67.55856,20.308078,12.42788,32.735957,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,900,104.76,104.76,104.76,Miller LLC,10258.9,1.5
GB53UBOX93047229189859,351.4166666666667,Sucker Rod Pump,3.0,75.0,60.0,168.02000427246,149.699237054515,82.9000015258789,TAC_BELOW_NIP,0.0,0.0,17.12,0.0,N,OTHER_ANCHOR,42.988203999999996,85.066965,229.006935,54.028707,63.059551,117.08825900000001,SLICK_SINKER_BARS,False,incentivize vertical systems,SpecialService,872,170.14,170.14,170.14,Miller LLC,9384.6,1.75
GB45DDBT15260072722116,330.9166666666667,Tubing,0.0,75.0,60.0,144.0,123.860697218209,97.8074111938476,TAC_BELOW_NIP,3.0981696,3.0981695422706497,20.05,4.05,N,OTHER_ANCHOR,67.123869,134.702991,83.644411,76.32142900000001,45.375,121.69642900000001,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,902,261.74,261.74,261.74,West-Washington,10351.1,1.75
GB97FKAZ93323771133513,57.625,Sucker Rod Pump,0.0,75.0,60.0,216.11999511718702,212.769641255223,92.5999984741211,PACKER_DONNAN,3.7391305,3.7391304347829997,19.23,1.98,N,arrowset,28.116818,33.285538,55.400923,1.434394,0.501667,1.936061,UNKNOWN,True,strategize next-generation users,SpecialService,875,65.1,65.1,65.1,Bender-King,5166.1,1.5
GB56JRJG68529073178499,512.9166666666666,Rods,0.0,75.0,60.0,144.0,111.40154235655599,81.93077087402341,PACKER_DONNAN,2.7,2.7,20.02,6.45,N,arrowset,67.11693100000001,77.692063,85.362553,43.71464,32.18949,75.90413000000001,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,886,232.04,232.04,229.96,UNKNOWN,9729.8,1.5
GB90JVPS85290768167847,126.66666666666667,Sucker Rod Pump,0.0,80.0,65.0,144.0,122.61774493020599,65.59999847412111,TAC_BELOW_NIP,1.65,2.17,17.16,6.59,N,OTHER_ANCHOR,58.931267000000005,61.656667000000006,69.8714,70.62589399999999,17.042517,87.66841099999999,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,882,275.7,275.7,213.46,Miller LLC,9505.8,1.75
GB83UCPV36851604117027,3180.0,Sucker Rod Pump,0.0,68.0,0.0,112.0,86.7048713545993,68.59999847412111,PACKER_DONNAN,0.7746103,0.618615629562407,20.74,1.69,N,arrowset,17.376788,21.738649,26.592462,9.257164999999999,4.352466000000001,13.608789999999999,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,870,47.33,47.33,47.33,Sanchez PLC,9895.7,1.25
GB90BMQR75063814795350,486.1875,Tubing,0.0,75.0,60.0,144.0,119.95038317204501,81.14615631103509,TAC_ABOVE_NIP,2.1,1.25,19.1,4.33,N,OTHER_ANCHOR,62.19446899999999,66.735437,71.36319300000001,42.192686,19.988745,62.181431,SLICK_SINKER_BARS,False,strategize next-generation users,D,872,149.37,115.73,149.37,Miller LLC,10156.3,1.5
GB59PDMW12291500002497,315.5,Tubing,0.0,75.0,65.0,165.072284899259,160.20050076774598,99.6399993896484,TAC_ABOVE_NIP,3.11,0.84,25.99,7.21,N,OTHER_ANCHOR,53.720031999999996,142.436625,164.459182,227.493902,225.167683,452.66158499999995,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,900,222.38,172.21,215.5,UNKNOWN,8003.4,Other
GB34NIJY94065721686232,591.3333333333334,Tubing,0.0,75.0,60.0,169.141355550268,138.290502229195,95.9428558349609,TAC_ABOVE_NIP,2.16,2.16,17.14,4.73,N,OTHER_ANCHOR,61.404667,129.710198,94.936939,140.075353,130.296703,270.372057,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,901,260.6,260.6,260.6,UNKNOWN,10223.9,1.75
GB72DTPL14966320544194,235.72847222222222,Tubing,6.0,75.0,60.0,144.039993286132,132.19423239095698,85.8000030517578,TAC_BELOW_NIP,2.14,4.47,17.13,16.59,N,OTHER_ANCHOR,49.538602000000004,73.250975,73.356444,42.600504,13.823277,56.423781999999996,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,886,275.3,275.3,168.6,Miller LLC,9857.0,1.75
GB93JSAV91745785142514,726.5833333333334,Sucker Rod Pump,0.0,76.0,60.0,144.199996948242,112.681347279066,68.53125,TAC_BELOW_NIP,1.69,1.4,19.26,2.43,N,OTHER_ANCHOR,67.827123,122.30868000000001,119.10293700000001,31.656456,21.537203,53.193658,SLICK_SINKER_BARS,False,strategize next-generation users,D,873,137.09,137.09,137.09,Miller LLC,10036.0,1.5
GB49VVIM77992840043818,127.34375,Sucker Rod Pump,0.0,75.0,0.0,144.0,154.391255696614,49.2999992370605,TAC_ABOVE_NIP,1.04,1.0,10.12,2.0,N,OTHER_ANCHOR,53.141645999999994,778.4125,1107.5390630000002,120.800315,77.329921,198.130236,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,71.32,71.32,71.32,West-Washington,10217.0,1.25
GB53SQNC22049840557070,685.2638888888889,Tubing,50.0,75.0,60.0,144.0,125.0187320469,84.43333435058591,TAC_ABOVE_NIP,1.4666667,0.0,17.15,2.02,N,OTHER_ANCHOR,45.504441,50.956733,129.177302,65.37725400000001,34.679612,100.056865,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,53.45,0.0,53.45,Miller LLC,9979.2,1.75
GB81UUAK10059937520816,245.04166666666666,Tubing,0.0,75.0,61.0,144.039993286132,133.363095008002,85.8636398315429,TAC_BELOW_NIP,4.94153,4.94153024987819,17.27,5.78,Y,OTHER_ANCHOR,48.078022999999995,64.298447,78.466084,92.135849,24.618868,116.754717,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,875,382.03,382.03,382.03,Miller LLC,9621.0,1.75
GB02VYSC04684926690002,247.35416666666666,Tubing,0.0,75.0,60.0,169.818306864997,140.02445492546602,65.9545440673828,TAC_BELOW_NIP,2.1069632,2.1069632576368202,17.11,2.19,N,OTHER_ANCHOR,117.035147,175.16411100000002,277.821667,174.301471,75.86764699999999,250.16911800000003,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,875,170.26,170.26,170.26,Miller LLC,9521.4,1.75
GB65WJGZ44257180260983,1088.6458333333333,Tubing,0.0,80.0,60.0,144.039993286132,110.77412442463199,70.4857177734375,TAC_BELOW_NIP,6.211469,6.2114691175166294,17.03,6.1,Y,OTHER_ANCHOR,60.75356899999999,68.725897,74.016933,45.348543,10.197463,55.54600500000001,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,875,247.43,247.43,247.43,Miller LLC,9797.2,1.75
GB15TJPE36759939596424,549.375,Rods,0.0,75.0,60.0,144.0,134.60925662133002,90.8079986572265,TAC_ABOVE_NIP,3.179418,3.1794180858961294,17.15,5.57,N,OTHER_ANCHOR,64.592268,70.15929399999999,83.54057,89.311987,31.755337,121.067323,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,882,181.64,181.64,181.64,Miller LLC,10159.8,1.75
GB67NNTL00921268210690,894.3958333333334,Tubing,0.0,75.0,60.0,168.0,136.337047921286,96.7238082885742,TAC_ABOVE_NIP,2.88,2.88,17.21,13.53,N,OTHER_ANCHOR,61.425492000000006,84.381951,123.526628,83.932632,85.285263,169.217895,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,903,267.15,267.15,267.15,UNKNOWN,9981.8,1.5
GB28YFGD97360703713784,671.8854166666666,Rods,0.0,80.0,60.0,144.0,102.08621794859002,96.3384628295898,TAC_BELOW_NIP,1.6129031999999999,1.61290322580649,17.16,3.5,N,OTHER_ANCHOR,75.348209,94.896598,84.39192800000001,59.32311899999999,28.631490999999997,87.95461,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,185.87,185.87,185.87,Miller LLC,10298.3,1.75
GB76HYJW52771276474305,579.5416666666666,Tubing,0.0,75.0,65.0,168.02000427246,159.692818424416,99.0,TAC_BELOW_NIP,1.74,0.84,17.15,7.21,N,OTHER_ANCHOR,56.039821999999994,120.37629799999999,37.991202,106.81306699999999,134.549856,241.362923,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,900,227.74,119.52,167.39,Miller LLC,8507.2,Other
GB87YUTI79718817545907,382.9791666666667,Sucker Rod Pump,0.0,75.0,60.0,144.0,148.650584755605,99.118179321289,PACKER_DONNAN,4.36,4.36,2.93,2.19,N,arrowset,64.33055,82.465806,45.715962,76.029139,12.175494,88.204633,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,207.76,207.76,207.76,Miller LLC,9947.1,1.5
GB58CNEQ87788337434893,187.78125,Tubing,6.0,75.0,60.0,168.0,175.634615384615,87.69999694824209,TAC_ABOVE_NIP,1.9230769,1.92307692307639,19.22,1.6,N,OTHER_ANCHOR,47.577784,65.758973,37.176075,24.251064000000003,14.020053,38.271117,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,178.25,178.25,170.23,UNKNOWN,9880.7,1.5
GB22ZIDP59173324644196,169.90625,Tubing,0.0,75.0,60.0,144.039993286132,110.975117568428,73.8933334350586,TAC_ABOVE_NIP,2.1578912999999997,1.32509020636519,17.13,1.72,Y,OTHER_ANCHOR,67.432472,145.544576,250.012373,141.219101,23.275281,164.494382,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,886,149.16,121.33,149.16,Miller LLC,9672.6,1.75
GB98CPGX74285257460493,87.1875,Sucker Rod Pump,0.0,75.0,0.0,144.0,140.995613344254,79.8076934814453,TAC_ABOVE_NIP,2.92,1.81,19.25,1.54,N,OTHER_ANCHOR,66.112471,94.945176,105.811412,88.802083,36.78125,125.58333300000001,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,143.54,108.26,143.54,UNKNOWN,10348.2,1.5
GB11NHJX68506313688960,434.15625,Rods,0.0,75.0,60.0,144.0,131.37010881882298,85.56400299072259,TAC_ABOVE_NIP,1.4618883999999999,3.08481910065919,17.1,6.17,N,OTHER_ANCHOR,61.444742000000005,102.54163100000001,90.121412,120.88196,50.167038,171.048998,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,902,339.69,339.69,131.94,UNKNOWN,10331.9,1.75
GB07KSHM36228190392176,154.25,Tubing,1.0,80.0,65.0,144.0,132.040139122832,94.8000030517578,TAC_ABOVE_NIP,0.39826924,1.6090064565431201,17.12,4.92,N,OTHER_ANCHOR,65.697215,82.994636,151.347097,91.717658,51.982785,143.700443,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,885,155.01,155.01,27.33,Miller LLC,9797.4,1.75
GB58GGBA83211206745278,304.0625,Tubing,0.0,75.0,60.0,144.0,119.500815346127,75.10588073730459,TAC_ABOVE_NIP,1.7963156999999998,1.6806559867704098,17.12,4.3,Y,OTHER_ANCHOR,58.716407999999994,87.547428,88.20676999999999,108.795527,42.776358,151.571885,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,885,140.54,140.54,140.54,Miller LLC,10096.2,1.75
GB97YVEA73736890225773,185.03125,Tubing,0.0,75.0,60.0,144.0,130.137602701352,98.55862426757808,TAC_BELOW_NIP,1.6090064,1.6090064565431201,21.15,4.92,N,OTHER_ANCHOR,60.826420999999996,66.70809,114.634731,115.95121100000001,95.707474,211.658684,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,885,148.92,148.92,148.92,Miller LLC,9483.8,1.75
GB24SXWN06459054987121,124.02083333333333,Sucker Rod Pump,0.0,75.0,60.0,144.0,147.855141678476,96.99333190917959,PACKER_DONNAN,2.51,2.51,2.95,2.98,N,arrowset,53.574,73.008,498.47,63.859258999999994,33.207407,97.06666700000001,SLICK_SINKER_BARS,False,strategize next-generation users,D,873,125.56,125.56,125.56,Miller LLC,9903.9,1.5
GB03SBLC65643232125341,211.16666666666666,Tubing,0.0,75.0,60.0,144.039993286132,95.0847580053244,93.0,PACKER_TAC_DONNAN,2.2633482999999996,2.26334833173657,20.72,1.89,N,arrowset,43.069598,77.688604,151.249821,91.142813,21.584777,112.727589,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,875,222.37,222.37,222.37,Miller LLC,9508.1,1.75
GB41BGJL90108995575108,184.4375,Sucker Rod Pump,4.0,75.0,60.0,168.0,138.657886886596,95.9000015258789,PACKER_DONNAN,0.37852582,2.74886456811006,20.53,23.33,N,arrowset,47.922193,86.442614,95.171341,50.495798,24.369787,74.865585,UNKNOWN,True,mesh enterprise portals,SpecialService,871,243.41,243.41,50.87,UNKNOWN,9571.2,2
